0.003642233,0.001529629,0.747335281,-0.007430387,0.013902284,-0.731401437,0.681764955,0.029270261,0.117601507,0.057630702,0.243832707,-0.287000197,-0.160972415,-0.033062177,-0.091894622,-0.045089077,0.365483674,-0.329648242,0.038114989,-0.034796455,0.015803407,0.130418105,-0.130481920,0.403867339,-0.898469720,1.022551931,-0.172825225,-0.005615608,0.136853839,-0.071726876,-0.285503821,0.653687869,1.027556279,-0.030546747,0.065102439,-0.074760400
0.003659284,0.000900576,0.747134094,-0.006094529,0.014528717,-0.731611610,0.681539599,0.029271336,0.116670129,0.059007751,0.239816931,-0.287033637,-0.161515876,-0.036531305,-0.092980749,-0.044100133,0.368247926,-0.332902618,0.038788796,-0.037730543,0.015855399,0.131500558,-0.128294607,0.404789152,-0.887760851,1.007171217,-0.186712060,0.002489149,0.128704567,-0.071140161,-0.285632016,0.647950622,1.023765284,-0.031322492,0.063924808,-0.071719733
0.003491426,0.000220044,0.746981888,-0.004866798,0.015228070,-0.732382318,0.680705928,0.031615536,0.116394786,0.062000797,0.232049745,-0.285706280,-0.163510787,-0.042202868,-0.092876876,-0.041145228,0.374498631,-0.336248048,0.035498227,-0.040249024,0.016285819,0.134008911,-0.131935058,0.404954278,-0.887158817,0.987626148,-0.196864884,0.009003125,0.129579541,-0.070887764,-0.285649434,0.648754905,1.018876495,-0.031942716,0.063952314,-0.077412358
0.003167674,-0.000429822,0.746643295,-0.002636730,0.016115856,-0.733143821,0.679877537,0.031553841,0.114990215,0.064652642,0.225002157,-0.285009509,-0.164651761,-0.050868494,-0.093980238,-0.038156011,0.383207405,-0.342350347,0.033805659,-0.043479136,0.015722196,0.135689000,-0.143471423,0.404533496,-0.897223032,0.966613605,-0.178423037,0.012478567,0.138043142,-0.071086597,-0.285769914,0.645702656,1.014564711,-0.031943456,0.061561145,-0.073258269
0.002490866,-0.001072503,0.746170349,-0.000184335,0.017695984,-0.734124712,0.678784005,0.029221055,0.115238076,0.067748542,0.220651697,-0.286415389,-0.167600041,-0.062936393,-0.093332169,-0.034257736,0.395893209,-0.350236216,0.029451634,-0.048123995,0.015993208,0.137262386,-0.160610818,0.403007153,-0.902247014,0.941146145,-0.158130635,0.016768555,0.137811180,-0.071810600,-0.286254505,0.640087234,1.009753502,-0.032245820,0.059066366,-0.058738773
0.001482636,-0.001717278,0.745429001,0.003245699,0.018390177,-0.735083221,0.677719651,0.025871206,0.112842088,0.070712095,0.217818897,-0.288476309,-0.169623366,-0.080253066,-0.095345703,-0.029427555,0.419344971,-0.363565592,0.023426160,-0.053781207,0.013028189,0.140756930,-0.184675976,0.400013879,-0.901235613,0.912210296,-0.159448900,0.016361369,0.138577629,-0.073297783,-0.286840429,0.639172978,1.004708680,-0.027376742,0.057493603,-0.053755548
-0.000166331,-0.002797858,0.744731064,0.006276698,0.019337627,-0.737177746,0.675392945,0.024699556,0.112855765,0.076290902,0.214196021,-0.290505795,-0.171687480,-0.096625485,-0.094108424,-0.021648607,0.440732759,-0.374717879,0.016453407,-0.059163808,0.010757546,0.145195459,-0.213881932,0.394183484,-0.897890393,0.884218008,-0.153513873,0.015057216,0.144596881,-0.074730647,-0.286551735,0.645511595,1.001544625,-0.024193243,0.055663220,-0.060951627
-0.002318386,-0.004339375,0.744052200,0.009041940,0.021139673,-0.739556814,0.672701327,0.022292282,0.115825695,0.081943575,0.213602888,-0.294752042,-0.175115499,-0.111455197,-0.089888877,-0.014093773,0.458501311,-0.385085833,0.008497992,-0.066057701,0.009613101,0.149820686,-0.247520238,0.387940372,-0.895707161,0.860646585,-0.140910414,0.010152879,0.157054674,-0.076072247,-0.284683761,0.644338838,1.000903565,-0.024363264,0.055243045,-0.058788341
-0.005305821,-0.006515813,0.743391876,0.011631816,0.023219408,-0.742127926,0.669754956,0.020188105,0.120775632,0.088115787,0.214584601,-0.299045465,-0.178363120,-0.121118869,-0.083650734,-0.007587769,0.468044666,-0.395573115,0.000845568,-0.074261002,0.008743997,0.154896706,-0.284237480,0.381037228,-0.893804752,0.840484856,-0.136325219,0.006335063,0.167459560,-0.077175295,-0.281420501,0.642618432,1.001431178,-0.024182750,0.059173716,-0.058962207
-0.008980736,-0.009325889,0.742734375,0.015328434,0.026166836,-0.745298333,0.666041088,0.017961426,0.126823135,0.096775348,0.212515688,-0.302069405,-0.182771263,-0.132031446,-0.076771161,-0.001522813,0.475890078,-0.408141685,-0.008650344,-0.081491348,0.007697064,0.157703919,-0.320837803,0.374415745,-0.890953582,0.822992084,-0.136828398,0.002506416,0.173342768,-0.077591415,-0.278218224,0.636687123,1.001639187,-0.029355804,0.060521027,-0.048995518
-0.013380353,-0.012950855,0.741871643,0.019390873,0.029165446,-0.749270289,0.661337587,0.017575678,0.133909382,0.108310445,0.210413229,-0.307329059,-0.186094859,-0.139794319,-0.069695558,0.004963805,0.479068724,-0.424820802,-0.012056265,-0.087162849,0.006718968,0.160429914,-0.354265099,0.368971645,-0.888757906,0.808081632,-0.146476190,-0.000707441,0.180791414,-0.079950892,-0.276015147,0.641449987,1.003849332,-0.031393426,0.062172379,-0.048094741
-0.018623393,-0.017271585,0.740816116,0.023029678,0.033249178,-0.753005562,0.656769937,0.014264022,0.144924060,0.118425197,0.214680472,-0.315427631,-0.192308022,-0.144078693,-0.059921848,0.008470072,0.476528677,-0.440887413,-0.015135101,-0.092247973,0.007773315,0.163951238,-0.384482944,0.366709785,-0.888265601,0.801510694,-0.170735490,-0.027947249,0.183466759,-0.084813900,-0.275097296,0.648019109,1.005573944,-0.027167813,0.066721852,-0.041392236
-0.024432523,-0.022641323,0.739498901,0.025621037,0.038405529,-0.756567398,0.652283949,0.005283054,0.161550067,0.127688655,0.235662087,-0.332236304,-0.198578065,-0.143423496,-0.046828392,0.009424381,0.467928759,-0.453265916,-0.017945522,-0.094672389,0.012439710,0.167589220,-0.409449425,0.365527307,-0.895157958,0.808833397,-0.195168285,-0.056018723,0.189716609,-0.092444272,-0.274861083,0.665045913,1.009626477,-0.028593830,0.072221225,-0.038820674
